# Biomass Compilation of Herbaceous Systems
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/291
# The newest version of the data https://lter.kbs.msu.edu/datatables/291.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/22.eml
#
# 
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Year		sample year
# Campaign		sampling campaign
# Date		date the sample was collected
# Treatment		treatment of the sampled plot
# Replicate		replicate of the sampled plot
# Station		sampling station within the plot
# Species		species collected
# Fraction		plant fraction collected (WHOLE, SEED, VEG)
# Biomass_g	gramsPerSquareMeter	measured biomass in grams per meter squared
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2023-08-08 Changed campaigns of non-crop biomass from Harvest to Peak Biomass as non-crops were never harvested.
#
Year,Campaign,Date,Treatment,Replicate,Station,Species,Fraction,Biomass_g
2008,Peak Biomass,2008-08-08,T8,R1,S3,Elymus repens (L.) Gould,WHOLE,35.08
2008,Peak Biomass,2008-08-08,T8,R1,S3,Bromus inermis Leyss.,WHOLE,230.24
2008,Peak Biomass,2008-08-08,T8,R1,S3,Achillea millefolium L.,WHOLE,12.6
2008,Peak Biomass,2008-08-08,T8,R1,S2,unknown Sedge,WHOLE,1.88
2008,Peak Biomass,2008-08-07,T7,R6,S3,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,0.89
2008,Peak Biomass,2008-08-07,T7,R6,S3,Achillea millefolium L.,WHOLE,14.18
2008,Peak Biomass,2008-08-07,T7,R6,S2,Veronica arvensis L.,WHOLE,0.06
2008,Peak Biomass,2008-08-07,T7,R6,S2,Trifolium hybridum L. (*),WHOLE,4.7
2008,Peak Biomass,2008-08-07,T7,R6,S2,Trifolium campestre Schreb.,WHOLE,0.32
2008,Peak Biomass,2008-08-07,T7,R6,S2,Taraxacum officinale Weber in,WHOLE,0.6
2008,Peak Biomass,2008-08-07,T7,R6,S2,Solidago canadensis L.,WHOLE,23.97
2008,Peak Biomass,2008-08-07,T7,R6,S2,Rumex acetosella L.,WHOLE,0.16
2008,Peak Biomass,2008-08-07,T7,R6,S2,Potentilla recta L.,WHOLE,1.47
2008,Peak Biomass,2008-08-07,T7,R6,S2,Poa pratensis L.,WHOLE,46.31
2008,Peak Biomass,2008-08-07,T7,R6,S2,Oxalis stricta L.,WHOLE,0.05
2008,Peak Biomass,2008-08-07,T7,R6,S2,Juncus tenuis Willd.,WHOLE,1.58
2008,Peak Biomass,2008-08-07,T7,R6,S2,Hypericum perforatum L.,WHOLE,1.49
2008,Peak Biomass,2008-08-07,T7,R6,S2,Hieracium sp. (*),WHOLE,32.45
2008,Peak Biomass,2008-08-07,T7,R6,S2,Erigeron annuus (L.) Pers.,WHOLE,1.9
2008,Peak Biomass,2008-08-07,T7,R6,S2,Elymus repens (L.) Gould,WHOLE,66.83
2008,Peak Biomass,2008-08-07,T7,R6,S2,Daucus carota L.,WHOLE,7.4
2008,Peak Biomass,2008-08-07,T7,R6,S2,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,WHOLE,225.16
2008,Peak Biomass,2008-08-07,T7,R6,S2,Barbarea vulgaris R. Br.,WHOLE,0.49
2008,Peak Biomass,2008-08-07,T7,R6,S2,Aster pilosus Willd.,WHOLE,26.78
2008,Peak Biomass,2008-08-07,T7,R6,S2,Apocynum cannabinum L.,WHOLE,6.32
2008,Peak Biomass,2008-08-07,T7,R6,S2,Achillea millefolium L.,WHOLE,35.11
2008,Peak Biomass,2008-08-07,T7,R6,S2,Acer spp.,WHOLE,0.02
2008,Peak Biomass,2008-08-07,T7,R6,S1,Trifolium repens L.,WHOLE,1.76
2008,Peak Biomass,2008-08-07,T7,R6,S1,Trifolium campestre Schreb.,WHOLE,4.3
2008,Peak Biomass,2008-08-07,T7,R6,S1,Taraxacum officinale Weber in,WHOLE,0.17
2008,Peak Biomass,2008-08-07,T7,R6,S1,Solidago canadensis L.,WHOLE,3.44
2008,Peak Biomass,2008-08-07,T7,R6,S1,Rumex acetosella L.,WHOLE,0.39
2008,Peak Biomass,2008-08-07,T7,R6,S1,Potentilla recta L.,WHOLE,20.95
2008,Peak Biomass,2008-08-07,T7,R6,S1,Poa pratensis L.,WHOLE,78.08
2008,Peak Biomass,2008-08-07,T7,R6,S1,Poa compressa L.,WHOLE,6.28
2008,Peak Biomass,2008-08-07,T7,R6,S1,Juncus tenuis Willd.,WHOLE,0.36
2008,Peak Biomass,2008-08-07,T7,R6,S1,Hypericum perforatum L.,WHOLE,0.12
2008,Peak Biomass,2008-08-07,T7,R6,S1,Hieracium sp. (*),WHOLE,31.47
2008,Peak Biomass,2008-08-07,T7,R6,S1,Elymus repens (L.) Gould,WHOLE,0.28
2008,Peak Biomass,2008-08-07,T7,R6,S1,Daucus carota L.,WHOLE,19.11
2008,Peak Biomass,2008-08-07,T7,R6,S1,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,WHOLE,25.26
2008,Peak Biomass,2008-08-07,T7,R6,S1,Aster pilosus Willd.,WHOLE,26.54
2008,Peak Biomass,2008-08-07,T7,R6,S1,Achillea millefolium L.,WHOLE,72.28
2008,Peak Biomass,2008-08-07,T7,R6,S1,Abutilon theophrasti Medikus,WHOLE,0.01
2008,Peak Biomass,2008-08-07,T7,R6,S1,Trifolium arvense L.,WHOLE,2.11
2008,Peak Biomass,2008-08-07,T7,R6,S5,Trifolium repens L.,WHOLE,4.25
2008,Peak Biomass,2008-08-07,T7,R6,S5,Trifolium pratense L.,WHOLE,19.74
2008,Peak Biomass,2008-08-07,T7,R6,S5,Taraxacum officinale Weber in,WHOLE,0.11
2008,Peak Biomass,2008-08-07,T7,R6,S5,Solidago canadensis L.,WHOLE,174.71
2008,Peak Biomass,2008-08-07,T7,R6,S5,Rumex obtusifolius L.,WHOLE,0.42
2008,Peak Biomass,2008-08-07,T7,R6,S5,Rumex acetosella L.,WHOLE,3.19
2008,Peak Biomass,2008-08-07,T7,R6,S5,Rhus typhina L.,WHOLE,127.58
2008,Peak Biomass,2008-08-07,T7,R6,S5,Potentilla recta L.,WHOLE,9.24
2008,Peak Biomass,2008-08-07,T7,R6,S5,Poa pratensis L.,WHOLE,5.66
2008,Peak Biomass,2008-08-07,T7,R6,S5,Juncus tenuis Willd.,WHOLE,5.72
2008,Peak Biomass,2008-08-07,T7,R6,S5,Hieracium sp. (*),WHOLE,40.84
2008,Peak Biomass,2008-08-07,T7,R6,S5,Erigeron annuus (L.) Pers.,WHOLE,0.46
2008,Peak Biomass,2008-08-07,T7,R6,S5,Elymus repens (L.) Gould,WHOLE,38.65
2008,Peak Biomass,2008-08-07,T7,R6,S5,Daucus carota L.,WHOLE,2.23
2008,Peak Biomass,2008-08-07,T7,R6,S5,Cerastium vulgatum L.,WHOLE,1.04
2008,Peak Biomass,2008-08-07,T7,R6,S5,Barbarea vulgaris R. Br.,WHOLE,7.58
2008,Peak Biomass,2008-08-07,T7,R6,S5,Aster pilosus Willd.,WHOLE,5.4
2008,Peak Biomass,2008-08-07,T7,R6,S5,Apocynum cannabinum L.,WHOLE,0.01
2008,Peak Biomass,2008-08-07,T7,R6,S5,Achillea millefolium L.,WHOLE,52.06
2008,Peak Biomass,2008-08-07,T7,R6,S4,Trifolium pratense L.,WHOLE,4.24
2008,Peak Biomass,2008-08-07,T7,R6,S4,Trifolium hybridum L. (*),WHOLE,16.41
2008,Peak Biomass,2008-08-07,T7,R6,S4,Trifolium campestre Schreb.,WHOLE,0.07
2008,Peak Biomass,2008-08-07,T7,R6,S4,Taraxacum officinale Weber in,WHOLE,1.78
2008,Peak Biomass,2008-08-07,T7,R6,S4,Solidago canadensis L.,WHOLE,54.89
2008,Peak Biomass,2008-08-07,T7,R6,S4,Rhus typhina L.,WHOLE,295.39
2008,Peak Biomass,2008-08-07,T7,R6,S4,Potentilla recta L.,WHOLE,2.2
2008,Peak Biomass,2008-08-07,T7,R6,S4,Poa pratensis L.,WHOLE,38.26
2008,Peak Biomass,2008-08-07,T7,R6,S4,Juncus tenuis Willd.,WHOLE,1.1
2008,Peak Biomass,2008-08-07,T7,R6,S4,Hypericum perforatum L.,WHOLE,1.26
2008,Peak Biomass,2008-08-07,T7,R6,S4,Hieracium sp. (*),WHOLE,22.25
2008,Peak Biomass,2008-08-07,T7,R6,S4,Erigeron annuus (L.) Pers.,WHOLE,1.5
2008,Peak Biomass,2008-08-07,T7,R6,S4,Elymus repens (L.) Gould,WHOLE,29.19
2008,Peak Biomass,2008-08-07,T7,R6,S4,Elaeagnus umbellata Thunb.,WHOLE,26.43
2008,Peak Biomass,2008-08-07,T7,R6,S4,Daucus carota L.,WHOLE,1.5
2008,Peak Biomass,2008-08-07,T7,R6,S4,Cerastium vulgatum L.,WHOLE,0.03
2008,Peak Biomass,2008-08-07,T7,R6,S4,Aster sp. (*),WHOLE,0.3
2008,Peak Biomass,2008-08-07,T7,R6,S4,Aster pilosus Willd.,WHOLE,5.48
2008,Peak Biomass,2008-08-07,T7,R6,S4,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,33.98
2008,Peak Biomass,2008-08-07,T7,R6,S4,Achillea millefolium L.,WHOLE,28.03
2008,Peak Biomass,2008-08-07,T7,R6,S3,Trifolium pratense L.,WHOLE,3.86
2008,Peak Biomass,2008-08-07,T7,R6,S3,Trifolium hybridum L. (*),WHOLE,18.15
2008,Peak Biomass,2008-08-07,T7,R6,S3,Taraxacum officinale Weber in,WHOLE,0.05
2008,Peak Biomass,2008-08-07,T7,R6,S3,Solidago canadensis L.,WHOLE,8.44
2008,Peak Biomass,2008-08-07,T7,R6,S3,Potentilla recta L.,WHOLE,20.2
2008,Peak Biomass,2008-08-07,T7,R6,S3,Poa pratensis L.,WHOLE,310.94
2008,Peak Biomass,2008-08-07,T7,R6,S3,Poa compressa L.,WHOLE,2
2008,Peak Biomass,2008-08-07,T7,R6,S3,Medicago lupulina L.,WHOLE,0.78
2008,Peak Biomass,2008-08-07,T7,R6,S3,Hieracium sp. (*),WHOLE,38.18
2008,Peak Biomass,2008-08-07,T7,R6,S3,Elymus repens (L.) Gould,WHOLE,72.25
2008,Peak Biomass,2008-08-07,T7,R6,S3,Daucus carota L.,WHOLE,7.4
2008,Peak Biomass,2008-08-07,T7,R6,S3,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,WHOLE,3.72
2008,Peak Biomass,2008-08-07,T7,R6,S3,Aster pilosus Willd.,WHOLE,6.6
2008,Peak Biomass,2008-08-06,T7,R5,S3,Solidago canadensis L.,WHOLE,21.06
2008,Peak Biomass,2008-08-06,T7,R5,S3,Silene alba (Mill.) E.H.L.Krause,WHOLE,33.62
2008,Peak Biomass,2008-08-06,T7,R5,S3,Rumex crispus L.,WHOLE,6.47
2008,Peak Biomass,2008-08-06,T7,R5,S3,Potentilla recta L.,WHOLE,0.92
2008,Peak Biomass,2008-08-06,T7,R5,S3,Poa pratensis L.,WHOLE,26.63
2008,Peak Biomass,2008-08-06,T7,R5,S3,Plantago sp.,WHOLE,0.2
2008,Peak Biomass,2008-08-06,T7,R5,S3,Phleum pratense L.,WHOLE,69.86
2008,Peak Biomass,2008-08-06,T7,R5,S3,Hypericum perforatum L.,WHOLE,1.55
2008,Peak Biomass,2008-08-06,T7,R5,S3,Erigeron annuus (L.) Pers.,WHOLE,3.21
2008,Peak Biomass,2008-08-06,T7,R5,S3,Elymus repens (L.) Gould,WHOLE,113.87
2008,Peak Biomass,2008-08-06,T7,R5,S3,Daucus carota L.,WHOLE,5.2
2008,Peak Biomass,2008-08-06,T7,R5,S3,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,WHOLE,220.32
2008,Peak Biomass,2008-08-06,T7,R5,S3,Aster sagittifolius,WHOLE,26.85
2008,Peak Biomass,2008-08-06,T7,R5,S3,Aster pilosus Willd.,WHOLE,26.23
2008,Peak Biomass,2008-08-06,T7,R5,S3,Asclepias syriaca L.,WHOLE,4.96
2008,Peak Biomass,2008-08-06,T7,R5,S2,Trifolium repens L.,WHOLE,0.67
2008,Peak Biomass,2008-08-06,T7,R5,S2,Trifolium pratense L.,WHOLE,11.79
2008,Peak Biomass,2008-08-06,T7,R5,S2,Taraxacum officinale Weber in,WHOLE,0.16
2008,Peak Biomass,2008-08-06,T7,R5,S2,Solidago canadensis L.,WHOLE,383.37
2008,Peak Biomass,2008-08-06,T7,R5,S2,Potentilla recta L.,WHOLE,0.69
2008,Peak Biomass,2008-08-06,T7,R5,S2,Poa pratensis L.,WHOLE,8.26
2008,Peak Biomass,2008-08-06,T7,R5,S2,Hypericum perforatum L.,WHOLE,2.95
2008,Peak Biomass,2008-08-06,T7,R5,S2,Elymus repens (L.) Gould,WHOLE,90.47
2008,Peak Biomass,2008-08-06,T7,R5,S2,Barbarea vulgaris R. Br.,WHOLE,0.07
2008,Peak Biomass,2008-08-06,T7,R5,S2,Aster pilosus Willd.,WHOLE,39.46
2008,Peak Biomass,2008-08-06,T7,R5,S2,Apocynum cannabinum L.,WHOLE,113.76
2008,Peak Biomass,2008-08-06,T7,R5,S1,Trifolium repens L.,WHOLE,0.02
2008,Peak Biomass,2008-08-06,T7,R5,S1,Trifolium pratense L.,WHOLE,66.26
2008,Peak Biomass,2008-08-06,T7,R5,S1,Taraxacum officinale Weber in,WHOLE,0.21
2008,Peak Biomass,2008-08-06,T7,R5,S1,Solidago canadensis L.,WHOLE,157.47
2008,Peak Biomass,2008-08-06,T7,R5,S1,Rubus allegheniensis T.C. Porter (*),WHOLE,73.59
2008,Peak Biomass,2008-08-06,T7,R5,S1,Potentilla recta L.,WHOLE,1.44
2008,Peak Biomass,2008-08-06,T7,R5,S1,Poa pratensis L.,WHOLE,192.49
2008,Peak Biomass,2008-08-06,T7,R5,S1,Phleum pratense L.,WHOLE,27.32
2008,Peak Biomass,2008-08-06,T7,R5,S1,Euthamia graminifolia (L.) Nutt.,WHOLE,2.77
2008,Peak Biomass,2008-08-06,T7,R5,S1,Elymus repens (L.) Gould,WHOLE,15.43
2008,Peak Biomass,2008-08-06,T7,R5,S1,Daucus carota L.,WHOLE,1.02
2008,Peak Biomass,2008-08-06,T7,R5,S1,Apocynum cannabinum L.,WHOLE,38.36
2008,Peak Biomass,2008-08-06,T7,R4,S5,Unknown dicot (*),WHOLE,0.03
2008,Peak Biomass,2008-08-06,T7,R4,S5,Taraxacum officinale Weber in,WHOLE,2.49
2008,Peak Biomass,2008-08-06,T7,R4,S5,Solidago canadensis L.,WHOLE,747.16
2008,Peak Biomass,2008-08-06,T7,R4,S5,Silene alba (Mill.) E.H.L.Krause,WHOLE,0.04
2008,Peak Biomass,2008-08-06,T7,R4,S5,Rhus typhina L.,WHOLE,16.03
2008,Peak Biomass,2008-08-06,T7,R4,S5,Potentilla recta L.,WHOLE,9.97
2008,Peak Biomass,2008-08-06,T7,R4,S5,Poa pratensis L.,WHOLE,247.64
2008,Peak Biomass,2008-08-06,T7,R4,S5,Poa compressa L.,WHOLE,1.8
2008,Peak Biomass,2008-08-06,T7,R4,S5,Oxalis stricta L.,WHOLE,0.03
2008,Peak Biomass,2008-08-06,T7,R4,S5,Juncus tenuis Willd.,WHOLE,0.19
2008,Peak Biomass,2008-08-06,T7,R4,S5,Daucus carota L.,WHOLE,0.66
2008,Peak Biomass,2008-08-06,T7,R4,S5,Crataegus spp.,WHOLE,1.27
2008,Peak Biomass,2008-08-06,T7,R4,S5,Bromus sp. (*),WHOLE,0.63
2008,Peak Biomass,2008-08-06,T7,R4,S5,Barbarea vulgaris R. Br.,WHOLE,0.01
2008,Peak Biomass,2008-08-06,T7,R4,S5,Apocynum cannabinum L.,WHOLE,47.92
2008,Peak Biomass,2008-08-06,T7,R4,S4,Trifolium pratense L.,WHOLE,102.1
2008,Peak Biomass,2008-08-06,T7,R4,S4,Taraxacum officinale Weber in,WHOLE,0.56
2008,Peak Biomass,2008-08-06,T7,R4,S4,Solidago canadensis L.,WHOLE,257.98
2008,Peak Biomass,2008-08-06,T7,R4,S4,Rumex crispus L.,WHOLE,1.65
2008,Peak Biomass,2008-08-06,T7,R4,S4,Rhus typhina L.,WHOLE,71.69
2008,Peak Biomass,2008-08-06,T7,R4,S4,Poa pratensis L.,WHOLE,21.69
2008,Peak Biomass,2008-08-06,T7,R4,S4,Poa compressa L.,WHOLE,5.59
2008,Peak Biomass,2008-08-06,T7,R4,S4,Hypericum perforatum L.,WHOLE,0.08
2008,Peak Biomass,2008-08-06,T7,R4,S4,Euthamia graminifolia (L.) Nutt.,WHOLE,32.21
2008,Peak Biomass,2008-08-06,T7,R4,S4,Erigeron annuus (L.) Pers.,WHOLE,3.54
2008,Peak Biomass,2008-08-06,T7,R4,S4,Dactylis glomerata L.,WHOLE,18.35
2008,Peak Biomass,2008-08-06,T7,R4,S4,Aster sp. (*),WHOLE,22.15
2008,Peak Biomass,2008-08-06,T7,R4,S4,Aster sagittifolius,WHOLE,1.13
2008,Peak Biomass,2008-08-06,T7,R4,S4,Apocynum cannabinum L.,WHOLE,53.04
2008,Peak Biomass,2008-08-06,T7,R4,S3,Trifolium pratense L.,WHOLE,7.29
2008,Peak Biomass,2008-08-06,T7,R4,S3,Taraxacum officinale Weber in,WHOLE,0.54
2008,Peak Biomass,2008-08-06,T7,R4,S3,Solidago canadensis L.,WHOLE,63.64
2008,Peak Biomass,2008-08-06,T7,R4,S3,Rubus allegheniensis T.C. Porter (*),WHOLE,105.06
2008,Peak Biomass,2008-08-06,T7,R4,S3,Rhus typhina L.,WHOLE,158.86
2008,Peak Biomass,2008-08-06,T7,R4,S3,Potentilla recta L.,WHOLE,3.41
2008,Peak Biomass,2008-08-06,T7,R4,S3,Poa pratensis L.,WHOLE,175.6
2008,Peak Biomass,2008-08-06,T7,R4,S3,Poa compressa L.,WHOLE,0.65
2008,Peak Biomass,2008-08-06,T7,R4,S3,Lotus corniculatus L.,WHOLE,63.13
2008,Peak Biomass,2008-08-06,T7,R4,S3,Erigeron annuus (L.) Pers.,WHOLE,1.67
2008,Peak Biomass,2008-08-06,T7,R4,S3,Apocynum cannabinum L.,WHOLE,64.05
2008,Peak Biomass,2008-08-06,T7,R4,S2,Unknown grass,WHOLE,2.2
2008,Peak Biomass,2008-08-06,T7,R4,S2,Trifolium pratense L.,WHOLE,133.7
2008,Peak Biomass,2008-08-06,T7,R4,S2,Taraxacum officinale Weber in,WHOLE,0.11
2008,Peak Biomass,2008-08-06,T7,R4,S2,Solidago canadensis L.,WHOLE,368.75
2008,Peak Biomass,2008-08-06,T7,R4,S2,Silene alba (Mill.) E.H.L.Krause,WHOLE,5.44
2008,Peak Biomass,2008-08-06,T7,R4,S2,Rumex obtusifolius L.,WHOLE,0.03
2008,Peak Biomass,2008-08-06,T7,R4,S2,Rhus typhina L.,WHOLE,33.89
2008,Peak Biomass,2008-08-06,T7,R4,S2,Potentilla recta L.,WHOLE,0.01
2008,Peak Biomass,2008-08-06,T7,R4,S2,Poa pratensis L.,WHOLE,14.43
2008,Peak Biomass,2008-08-06,T7,R4,S2,Lotus corniculatus L.,WHOLE,45.17
2008,Peak Biomass,2008-08-06,T7,R4,S2,Hypericum perforatum L.,WHOLE,28.44
2008,Peak Biomass,2008-08-06,T7,R4,S2,Geum sp.,WHOLE,1.35
2008,Peak Biomass,2008-08-06,T7,R4,S2,Erigeron annuus (L.) Pers.,WHOLE,0.02
2008,Peak Biomass,2008-08-06,T7,R4,S2,Elymus repens (L.) Gould,WHOLE,100.06
2008,Peak Biomass,2008-08-06,T7,R4,S2,Daucus carota L.,WHOLE,25.91
2008,Peak Biomass,2008-08-06,T7,R4,S2,Bromus sp. (*),WHOLE,19.24
2008,Peak Biomass,2008-08-06,T7,R4,S2,Aster sagittifolius,WHOLE,3.45
2008,Peak Biomass,2008-08-06,T7,R4,S2,Aster pilosus Willd.,WHOLE,5.84
2008,Peak Biomass,2008-08-06,T7,R4,S2,Apocynum cannabinum L.,WHOLE,17.23
2008,Peak Biomass,2008-08-06,T7,R4,S1,Veronica arvensis L.,WHOLE,0.02
2008,Peak Biomass,2008-08-06,T7,R4,S1,Trifolium pratense L.,WHOLE,34.49
2008,Peak Biomass,2008-08-06,T7,R4,S1,Solidago canadensis L.,WHOLE,34.36
2008,Peak Biomass,2008-08-06,T7,R4,S1,Potentilla recta L.,WHOLE,0.02
2008,Peak Biomass,2008-08-06,T7,R4,S1,Melilotus officinalis (L.) Lam.,WHOLE,27.09
2008,Peak Biomass,2008-08-06,T7,R4,S1,Hypericum perforatum L.,WHOLE,0.33
2008,Peak Biomass,2008-08-06,T7,R4,S1,Elymus repens (L.) Gould,WHOLE,315.66
2008,Peak Biomass,2008-08-06,T7,R4,S1,Daucus carota L.,WHOLE,1.15
2008,Peak Biomass,2008-08-06,T7,R4,S1,Aster pilosus Willd.,WHOLE,0.03
2008,Peak Biomass,2008-08-06,T7,R5,S3,Taraxacum officinale Weber in,WHOLE,0.55
2008,Peak Biomass,2008-08-06,T7,R5,S3,Trifolium hybridum L. (*),WHOLE,1.02
2008,Peak Biomass,2008-08-06,T7,R5,S3,Trifolium pratense L.,WHOLE,59.2
2008,Peak Biomass,2008-08-06,T7,R5,S4,Apocynum cannabinum L.,WHOLE,73.33
2008,Peak Biomass,2008-08-06,T7,R5,S4,Aster sagittifolius,WHOLE,41.78
2008,Peak Biomass,2008-08-06,T7,R5,S4,Barbarea vulgaris R. Br.,WHOLE,6.62
2008,Peak Biomass,2008-08-06,T7,R5,S4,Daucus carota L.,WHOLE,0.01
2008,Peak Biomass,2008-08-06,T7,R5,S4,Erigeron annuus (L.) Pers.,WHOLE,9.48
2008,Peak Biomass,2008-08-06,T7,R5,S4,Hypericum perforatum L.,WHOLE,13.77
2008,Peak Biomass,2008-08-06,T7,R5,S4,Melilotus officinalis (L.) Lam.,WHOLE,1.03
2008,Peak Biomass,2008-08-06,T7,R5,S4,Poa compressa L.,WHOLE,51.7
2008,Peak Biomass,2008-08-06,T7,R5,S4,Poa pratensis L.,WHOLE,55.37
2008,Peak Biomass,2008-08-06,T7,R5,S4,Rumex crispus L.,WHOLE,2.82
2008,Peak Biomass,2008-08-06,T7,R5,S4,Solidago canadensis L.,WHOLE,543.38
2008,Peak Biomass,2008-08-06,T7,R5,S4,Taraxacum officinale Weber in,WHOLE,0.14
2008,Peak Biomass,2008-08-06,T7,R5,S4,Trifolium pratense L.,WHOLE,14.01
2008,Peak Biomass,2008-08-06,T7,R5,S4,Trifolium repens L.,WHOLE,0.09
2008,Peak Biomass,2008-08-06,T7,R5,S5,Apocynum cannabinum L.,WHOLE,0.29
2008,Peak Biomass,2008-08-06,T7,R5,S5,Asclepias syriaca L.,WHOLE,11.47
2008,Peak Biomass,2008-08-06,T7,R5,S5,Aster pilosus Willd.,WHOLE,0.02
2008,Peak Biomass,2008-08-06,T7,R5,S5,Barbarea vulgaris R. Br.,WHOLE,0.01
2008,Peak Biomass,2008-08-06,T7,R5,S5,Daucus carota L.,WHOLE,0.01
2008,Peak Biomass,2008-08-06,T7,R5,S5,Elymus repens (L.) Gould,WHOLE,99.25
2008,Peak Biomass,2008-08-06,T7,R5,S5,Hypericum perforatum L.,WHOLE,0.49
2008,Peak Biomass,2008-08-06,T7,R5,S5,Phleum pratense L.,WHOLE,2.45
2008,Peak Biomass,2008-08-06,T7,R5,S5,Poa compressa L.,WHOLE,0.49
2008,Peak Biomass,2008-08-06,T7,R5,S5,Poa pratensis L.,WHOLE,106.64
2008,Peak Biomass,2008-08-06,T7,R5,S5,Rubus allegheniensis T.C. Porter (*),WHOLE,6.74
2008,Peak Biomass,2008-08-06,T7,R5,S5,Solidago canadensis L.,WHOLE,491.52
2008,Peak Biomass,2008-08-06,T7,R5,S5,Taraxacum officinale Weber in,WHOLE,0.17
2008,Peak Biomass,2008-08-06,T7,R5,S5,Trifolium pratense L.,WHOLE,50.41
2008,Peak Biomass,2008-08-06,T7,R5,S5,Trifolium repens L.,WHOLE,0.01
2008,Peak Biomass,2008-08-05,T7,R3,S5,Taraxacum officinale Weber in,WHOLE,0.34
2008,Peak Biomass,2008-08-05,T7,R3,S5,Trifolium pratense L.,WHOLE,25.44
2008,Peak Biomass,2008-08-05,T7,R3,S5,Unknown dicot (*),WHOLE,0.11
2008,Peak Biomass,2008-08-05,T7,R3,S4,Bromus sp. (*),WHOLE,0.37
2008,Peak Biomass,2008-08-05,T7,R3,S4,Cerastium vulgatum L.,WHOLE,0.02
2008,Peak Biomass,2008-08-05,T7,R3,S4,Daucus carota L.,WHOLE,35.32
2008,Peak Biomass,2008-08-05,T7,R3,S4,Euthamia graminifolia (L.) Nutt.,WHOLE,117.97
2008,Peak Biomass,2008-08-05,T7,R3,S4,Geum sp.,WHOLE,1.72
2008,Peak Biomass,2008-08-05,T7,R3,S4,Hieracium sp. (*),WHOLE,2.44
2008,Peak Biomass,2008-08-05,T7,R3,S4,Hypericum perforatum L.,WHOLE,0.32
2008,Peak Biomass,2008-08-05,T7,R3,S4,Phleum pratense L.,WHOLE,0.68
2008,Peak Biomass,2008-08-05,T7,R3,S4,Poa pratensis L.,WHOLE,20.37
2008,Peak Biomass,2008-08-05,T7,R3,S4,Potentilla recta L.,WHOLE,0.28
2008,Peak Biomass,2008-08-05,T7,R3,S4,Rumex crispus L.,WHOLE,13.02
2008,Peak Biomass,2008-08-05,T7,R3,S4,Solidago canadensis L.,WHOLE,475.36
2008,Peak Biomass,2008-08-05,T7,R3,S4,Taraxacum officinale Weber in,WHOLE,0.26
2008,Peak Biomass,2008-08-05,T7,R3,S4,Trifolium hybridum L. (*),WHOLE,0.37
2008,Peak Biomass,2008-08-05,T7,R3,S4,Trifolium pratense L.,WHOLE,23.67
2008,Peak Biomass,2008-08-05,T7,R3,S4,Trifolium repens L.,WHOLE,0.02
2008,Peak Biomass,2008-08-05,T7,R3,S4,Vicia villosa  Roth,WHOLE,0.07
2008,Peak Biomass,2008-08-05,T7,R3,S5,Achillea millefolium L.,WHOLE,1.06
2008,Peak Biomass,2008-08-05,T7,R3,S5,Apocynum cannabinum L.,WHOLE,94.89
2008,Peak Biomass,2008-08-05,T7,R3,S5,Aster sagittifolius,WHOLE,69.78
2008,Peak Biomass,2008-08-05,T7,R3,S5,Barbarea vulgaris R. Br.,WHOLE,5.66
2008,Peak Biomass,2008-08-05,T7,R3,S5,Bromus sp. (*),WHOLE,0.72
2008,Peak Biomass,2008-08-05,T7,R3,S5,Daucus carota L.,WHOLE,10.17
2008,Peak Biomass,2008-08-05,T7,R3,S5,Dianthus armeria L.,WHOLE,1.58
2008,Peak Biomass,2008-08-05,T7,R3,S5,Euthamia graminifolia (L.) Nutt.,WHOLE,11.42
2008,Peak Biomass,2008-08-05,T7,R3,S5,Geum sp.,WHOLE,0.08
2008,Peak Biomass,2008-08-05,T7,R3,S5,Hypericum perforatum L.,WHOLE,1.32
2008,Peak Biomass,2008-08-05,T7,R3,S5,Phleum pratense L.,WHOLE,35.37
2008,Peak Biomass,2008-08-05,T7,R3,S5,Poa pratensis L.,WHOLE,47.73
2008,Peak Biomass,2008-08-05,T7,R3,S5,Rubus allegheniensis T.C. Porter (*),WHOLE,17.75
2008,Peak Biomass,2008-08-05,T7,R3,S5,Solidago canadensis L.,WHOLE,406.88
2008,Peak Biomass,2008-08-05,T7,R3,S1,Achillea millefolium L.,WHOLE,9.49
2008,Peak Biomass,2008-08-05,T7,R3,S1,Apocynum cannabinum L.,WHOLE,0.24
2008,Peak Biomass,2008-08-05,T7,R3,S1,Aster sagittifolius,WHOLE,10.93
2008,Peak Biomass,2008-08-05,T7,R3,S1,Barbarea vulgaris R. Br.,WHOLE,1.25
